sub;k;k_id;k_wm;k_gm;k_csf;k_skl;k_sft;p;p_id;p_x;p_y;v;e;e_x;e_y;e_z;e_r;e_t;j;j_x;j_y;j_z;j_r;j_t
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;reference;0;0;0;21.249750817488565;146.8807704298056;121.81178479528162;26.276423653222718;56.76784816958067;66.41707683608243;119.83624475640691;140.65053236096395;114.60906801686184;23.850241444544615;57.265682312197654;65.21626723887485;113.58465397493228
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;anterior;1;0;1;20.772766083760423;137.04106863450517;112.57887537633582;27.963087057837154;52.23881351604008;59.46729738727355;113.54345662264569;132.22776824278938;106.80607668842725;26.022531259729313;52.95440664887808;58.699554759463474;108.6207763949677
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;central;2;1;0;21.625516379886577;151.23163578327137;114.10698997492172;25.7999999164397;75.14022247262115;72.72989291782297;119.80596391046407;144.7678256209203;106.46037775778578;23.673209436275766;74.55698557773586;71.34389664145166;113.56963878783561
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;lateral;3;-1;0;20.742358261972466;139.79572305696723;122.85259400655009;27.84552855147052;42.003803199485304;58.18442862821503;117.61415646035846;133.5099401714769;116.3775901257649;24.878502835747177;42.67083453138854;56.85255906260297;111.4611679896633
4;halton_2;2;0.20628760755062103;1.2203704118728638;2.0381250381469727;1.5098612308502197;1.4718400239944458;posterior;4;0;-1;21.573327383903887;158.29930106191756;127.07895698184385;43.782211257125375;59.84707250071114;73.1411849501069;128.23634924510418;149.8488025317814;118.36306064859839;39.467049242214735;59.93766702486649;71.11272894137156;120.07041300065589
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;reference;0;0;0;23.00768625002529;86.7292801415363;72.17789374630715;18.423218298784597;35.6462576780107;41.70012437977187;69.45574792414313;120.76544865835469;99.11390587529718;24.227101616590193;52.43357191570115;60.386879618614856;95.15537966104093
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;anterior;1;0;1;22.68765212980478;80.94059395541309;68.49866434731699;14.27374006851539;32.52299356006298;37.86947912147008;65.52006627773471;113.87781145609128;95.00476688669856;19.398994649289584;48.06798050732788;55.28689521548788;90.79753761726823
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;central;2;1;0;23.255627106995497;88.75841291949907;66.22917265452125;16.745963732309757;49.12345053525137;46.19050251461345;67.84542703857096;123.76971879841368;89.56716885582517;22.64031359380988;71.8965407771639;66.79543658882672;93.01177132539816
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;lateral;3;-1;0;22.682845203057248;84.21178639361878;74.24421441593161;20.571448270756715;23.59035193936693;36.92160399793552;70.30500196319137;117.10561453604272;103.11258465328608;26.552473576080274;34.57420834590905;53.19456474165308;96.67996570622017
4;halton_3;3;0.2740512490272522;2.0237038135528564;1.6606249809265137;0.08757958561182022;1.8644399642944336;posterior;4;0;-1;23.255016087650308;93.6764395616228;74.03898721474003;30.71574739340062;38.15540827294614;45.5976048855866;74.79938608190056;128.8242160686037;100.38775554297709;40.421052667850915;55.84472517375389;65.26908893022336;101.12769845024842
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;reference;0;0;0;50.4844612839798;260.9430663337315;221.65286433902875;39.16646900995182;102.12154934227864;121.75437512676662;210.83312189338776;185.24993721439057;156.25491459263145;28.956639551116933;72.00674464002176;85.65527654716863;150.15260726515098
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;anterior;1;0;1;49.72713834797369;243.80713431583956;205.67400090096746;42.6302531307971;94.30968944996069;109.84498058128969;199.83021989482918;173.28041984087616;145.0123350361293;31.445839401807035;66.64667774976922;77.25933838473354;142.50149553115327
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;central;2;1;0;51.02937066318021;266.8938450297442;207.14489872324592;37.680126951954946;135.7643907841674;132.79497084318413;209.0079544919261;190.25922824511713;147.0195121577777;28.59599724376852;94.72261008141197;93.84635227927052;149.50101060673953
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;lateral;3;-1;0;49.74385187129724;249.26049661135417;223.35786312083002;43.49170173293699;73.79212874742937;107.42884946244789;207.46014625124909;175.852294676208;156.40388057612014;31.180996410451815;53.164851480440845;74.93689737186854;146.86783114803848
4;halton_4;4;0.3418148159980774;0.6848147511482239;2.4156250953674316;0.3304081857204437;0.3725599944591522;posterior;4;0;-1;50.99808283622384;279.061796941428;229.007024245222;78.54987577733058;105.56158351622413;132.13971524392588;224.10041624653888;197.37527996259325;161.32701314216177;54.280584848234476;74.22117704664853;92.5759648764006;158.98440830562143
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;reference;0;0;0;31.618592199131093;189.434752448936;160.2654714242877;25.42778655018699;78.47296762306075;95.16533787112952;147.81821301201094;215.62745916485753;179.7863397840354;27.514686515873;93.69384738920317;110.50203641225936;166.51209037758414
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;anterior;1;0;1;31.048154593249564;176.61962167991754;148.32991759022067;29.907604986853055;70.78485607870934;85.57268022647146;140.62131701880597;202.41526832565268;167.67051011950485;33.01383278653295;85.09201931875303;99.87106614237055;159.69701270010586
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;central;2;1;0;32.09021781252823;200.12334771137313;152.30154675509016;25.946401640242293;108.98947881667073;107.5839270952595;149.7240944938833;226.4521208072279;168.44987299811226;28.073826453200102;127.90383712921543;123.66738668101655;168.11842759877646
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;lateral;3;-1;0;31.008843784285784;175.69872392637254;158.81403019761873;27.010071231005004;51.29253651729841;80.65822152484193;143.4671120527434;200.90636369578274;180.2981239840579;29.10545125239435;62.54160868009414;94.34764422607819;162.45501736916194
4;halton_5;5;0.40957847237586975;1.4881482124328613;1.0471874475479126;0.5732368230819702;0.7651599645614624;posterior;4;0;-1;32.00320172805219;202.42986060706963;166.19910290470435;48.85667831131419;83.17017339863483;103.2611471787183;156.65635127784972;228.5074177180707;184.75818455277158;54.32535063172965;98.66723684606183;119.20680787047318;174.81018300759024
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;reference;0;0;0;21.26049199081971;124.87916275292257;105.20267619358093;19.22984540206685;49.97707237998247;60.80546553374505;98.77135745713721;211.89940208866815;175.4805241746057;30.808235255772725;89.75292380052078;105.92586231832898;165.49781627305663
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;anterior;1;0;1;20.87835028397554;116.28668412116423;97.29770889677351;20.841027808185935;45.3076911921348;54.553809954367125;93.68142446852164;198.99423931433392;163.80728134149732;34.09345946947683;81.99838158213974;95.6240345467314;158.55595488363502
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;central;2;1;0;21.578779654653424;131.22440599843824;99.72674438954786;19.211879697148927;69.10772628361609;68.42057838001104;99.72744391551436;221.51917166164125;163.83048464468354;30.87329994584449;121.88542691952975;118.07191112262993;166.6253160222671
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;lateral;3;-1;0;20.844995382989346;116.56870265786722;104.54120295886166;20.460368458660472;33.60029553924025;51.85200096554251;96.19807072411629;198.44194919349454;176.61452392294393;32.49083464285925;61.59465731682542;90.74511715000065;161.9741683020802
4;halton_6;6;0.47734206914901733;2.2914814949035645;1.802187442779541;0.81606525182724;1.1577600240707397;posterior;4;0;-1;21.51593027828235;134.08020059368033;109.26731459999394;35.047008602117884;52.929788082896245;66.33010624730576;105.32358813085044;225.07383869197233;180.24551351786673;57.13633302554216;94.37073977482204;114.61725917366705;174.406035551342
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;reference;0;0;0;26.53657467712323;244.36751413626735;205.66147547748707;33.995757094131285;108.3569237884251;125.0989345441853;189.99462516177925;91.11040243361231;77.64088471421812;12.206619072634746;37.67218821596132;45.09059880878838;72.06784578114487
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;anterior;1;0;1;25.89342958469223;230.70956391635835;192.7589581834946;42.02301727238442;99.71055778776662;115.2492820434098;181.96866811643733;85.7212979089895;72.38389104474189;15.877615847091239;34.44356040350415;41.31021597517217;68.83486051370026
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;central;2;1;0;27.018005238694982;251.39987933270086;191.66595992860076;37.39434023862297;139.93734539082314;135.21958057360467;189.6191199132909;94.78214735379969;73.91442259931138;13.66592369384989;49.61218185489376;49.655105144247784;72.43223618462925
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;lateral;3;-1;0;25.89312441111301;231.42687822691676;208.36659010106985;31.877105389489465;75.96295360283644;111.31787548851034;185.54447015752015;85.14513134615453;77.09548627466218;11.373896174547491;26.20431520677188;39.28453777650487;69.5819667489837
4;halton_7;7;0.5451058745384216;0.23851852118968964;1.4246875047683716;1.0588939189910889;1.5503599643707275;posterior;4;0;-1;27.013426405956;257.1704518350749;212.22060005680535;53.28919547735516;113.4446426412448;133.68904881042633;198.1954516686415;96.10823066956493;80.60071783447904;18.305468221950143;39.62641875002578;48.16885054957544;75.36648676596184
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;reference;0;0;0;17.845392276832037;134.42828436814585;114.07528225557242;15.087688728218485;57.60606284534565;66.55112680026009;105.97078891422576;136.39876323302258;115.33083585383216;15.623354521529304;58.41639303579756;67.4692902366404;107.4685419820955
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;anterior;1;0;1;17.449307577805975;126.14628303899131;106.1064473526424;20.882603500837757;52.38758264660291;60.34723839035076;101.24152199973402;128.1135845860214;107.34739121365192;21.523087687346237;53.23008397019598;61.19177343908352;102.7961311048607
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;central;2;1;0;18.1523934869342;139.585821941674;106.92511722653303;16.025622886269762;77.16046335006213;73.45884925400891;106.22646090819731;141.769654177652;108.18711084348345;16.730154689424186;77.97182622518609;74.53836424763952;107.89945213333958
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;lateral;3;-1;0;17.437293255868518;126.44339878436409;114.70607394417254;15.717772878234413;39.01032586050732;57.842550271801144;103.36738895704437;128.04373176285677;115.83008742860038;15.981667105999481;39.91279644447844;58.52389229106794;104.63092276969485
4;halton_8;8;0.612869381904602;1.0418518781661987;2.1796875;1.301722526550293;1.9429600238800049;posterior;4;0;-1;18.12894330158521;142.77534171716894;118.32778429684026;30.371692197534475;60.881052763243005;71.95410332337312;111.43106883010482;144.57887980878377;119.50045657627362;30.4555525026875;61.596505779529004;72.81818368671698;112.76871601689805
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;reference;0;0;0;29.96414911392384;163.18401482272932;138.02544077169344;20.36475175703908;68.5029000230793;83.8800324224671;126.32946221615812;240.78044972653515;201.1713180473071;28.913470119578175;105.1859748669203;125.55821848708753;184.85235184954985
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;anterior;1;0;1;29.48008041515592;151.8814412666148;127.24356613712729;25.25184868345205;61.616168018962;75.19601298820155;120.21422531880131;225.35838242058796;186.6467460631271;36.18979334912882;95.2375591798105;113.07992634123823;177.0610574873955
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;central;2;1;0;30.33145059224747;173.0965904216261;132.45722340653074;21.03090467649785;94.75278517113298;95.16565334363538;128.26250563345437;253.78198855593175;190.70224754753795;29.643840683138677;143.11739209910832;141.0273189390683;186.9358903594428
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;lateral;3;-1;0;29.500144755718622;150.7155155569441;135.93446956328833;21.608141419675672;45.25197186433661;70.82476994295786;122.04001249866788;223.51147818366414;200.2026867037463;30.76332707913187;70.81304740291334;106.89811764807841;179.47996042883
4;halton_9;9;0.680633008480072;1.8451850414276123;1.235937476158142;1.5445510149002075;0.45107996463775635;posterior;4;0;-1;30.269468543026086;173.17273342875532;142.42247197513697;41.11350281734699;71.90396341814082;90.31936989995529;132.80332045914693;253.8735288501386;206.01779086711676;60.445541713025726;109.69703489100006;134.61443698207214;192.91070871326386
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;reference;0;0;0;39.85137052080349;206.5017659416758;177.74598242182654;25.462222697167846;90.12533236388414;105.84037028134456;161.11432480343595;135.2816149678817;116.99993575603624;16.979286443459063;56.73404788805577;67.88277259603758;106.60754316299969
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;anterior;1;0;1;39.268561271243456;195.09905536788094;167.96678252288893;28.234814032032414;83.00708295640551;97.45762027865622;154.48407438025342;127.51341701227855;110.14981611843501;19.286723313709732;52.0510867996362;62.31613723648105;101.98095149286291
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;central;2;1;0;40.28338952413389;211.39870276032275;164.4421689668619;26.054981214346178;120.17964496091818;115.1136053675998;158.6771676106008;139.48992138795936;109.59144939568023;17.599687756042144;76.60591758584455;74.748132169494;105.54301537286332
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;lateral;3;-1;0;39.27779199191159;197.49541318684618;180.9130038320337;27.936406607717952;60.04851772331172;94.22414520378618;159.61410239473713;128.34861759614762;117.73355319916676;18.238644248629384;37.64843504939323;59.656905746373404;104.85338250503237
4;halton_10;10;0.7483966946601868;0.5062962770462036;1.9909374713897705;0.1222693920135498;0.8436800241470337;posterior;4;0;-1;40.29311268186874;217.91309079863117;181.80443971354848;52.51470129451579;94.34165396649838;113.07264031774474;168.61626426817486;143.02618113221715;120.21015842605806;33.10547167614629;59.62829816018068;72.5234407299228;111.79975064263517
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;reference;0;0;0;29.962819415705912;174.81010213287018;139.81310127152702;42.79991286003587;65.48622731490484;74.86749940563585;145.9119700586544;150.27340320360432;116.63224745997275;34.10078250146325;62.56834197682513;68.32672239085107;122.9073815052169
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;anterior;1;0;1;29.39945200547839;162.22659618587303;129.68842858163225;38.400037223605494;61.63868588479769;67.05059936841523;136.98305386219354;141.5027739964067;109.83881783229853;31.40553792894544;59.18359486239676;62.06784708072588;117.35752413495001
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;central;2;1;0;30.479502382686523;177.72098886879132;130.9659899291459;40.54196074947666;82.79043193996857;80.43411833748559;144.54396032578822;153.2687458703605;107.93197110645411;32.91646543452474;77.59053847777228;73.83537035002016;121.81943801170459
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;lateral;3;-1;0;29.261411240666032;169.39255644993662;141.71964855659792;46.13277286479725;53.06388410373409;67.13875206883304;145.15086875972278;144.66082679934445;119.94467966547542;36.35924374236194;49.16761700681336;60.303019123767804;122.51961519217718
4;halton_11;11;0.07692065089941025;1.3096296787261963;1.6134374141693115;0.36509793996810913;1.236280083656311;posterior;4;0;-1;30.33503260631466;191.46753679157493;146.12922757812262;66.72661516556246;68.60701949450036;83.4842535309865;159.0568687329339;161.71847228732116;119.83226749997358;53.33059610245595;64.66316200170613;74.76903060484204;131.68186837139908
4;halton_12;12;0.144684299826622;2.1129629611968994;2.3684375286102295;0.6079264879226685;1.6288800239562988;reference;0;0;0;20.514916067421982;119.23582670182299;96.30282614658923;27.88993227538712;44.58738837098121;51.81611635276416;98.92172015219043;166.50867294160267;130.7005961428233;36.16170659046183;68.88123104250761;76.50932872363862;135.40598594287403
4;halton_12;12;0.144684299826622;2.1129629611968994;2.3684375286102295;0.6079264879226685;1.6288800239562988;anterior;1;0;1;20.134206018356707;110.64199993638456;89.20842261768058;25.349398806758686;41.79797634796149;46.361571312888536;92.93843270370509;156.71653753717683;122.8924697729768;33.758045602270506;64.95786143278173;69.37382419137992;129.34545854288473
4;halton_12;12;0.144684299826622;2.1129629611968994;2.3684375286102295;0.6079264879226685;1.6288800239562988;central;2;1;0;20.856926865798535;121.89705368068273;90.49463473182142;26.574061275315174;57.23974910725734;56.1318735293333;98.32864094090904;170.48163817066543;121.17192949178174;35.05662839091463;86.6102079158027;83.14559810354845;134.55423191739112
4;halton_12;12;0.144684299826622;2.1129629611968994;2.3684375286102295;0.6079264879226685;1.6288800239562988;lateral;3;-1;0;20.051510984476458;114.8350928610605;97.20588121663357;30.01325005645855;35.23945693162345;46.0321102699892;98.03409778238496;159.54504935184957;133.8813446614546;38.44903541223786;53.285442692177;67.13295811634164;134.55225468479398
4;halton_12;12;0.144684299826622;2.1129629611968994;2.3684375286102295;0.6079264879226685;1.6288800239562988;posterior;4;0;-1;20.764468914257687;130.3634664057339;100.57393990244378;44.20860717276191;46.69966188349972;57.67183218880363;107.65103239339469;178.8783020281786;134.14833624961813;57.48820730691332;71.22300532469555;83.6446951765728;144.81010340787256
4;halton_13;13;0.2124478965997696;0.7740740180015564;1.1415624618530273;0.8507550954818726;2.021480083465576;reference;0;0;0;22.43347868032749;168.23704455360593;141.4537152378734;23.564206575556863;69.72765009579115;80.33345608993204;134.33238309202366;107.29769567307711;89.1265791263102;14.499719240296074;45.979581242584565;52.07476283368933;84.99911367465221
4;halton_13;13;0.2124478965997696;0.7740740180015564;1.1415624618530273;0.8507550954818726;2.021480083465576;anterior;1;0;1;21.904428504375623;157.8173679916104;131.60651718231688;28.523160421811244;63.37724863460159;72.5878940037387;128.20624650605237;101.12319890459928;83.34948452357554;17.984534215832014;42.006590701318814;47.189024580386004;81.59366156914619
4;halton_13;13;0.2124478965997696;0.7740740180015564;1.1415624618530273;0.8507550954818726;2.021480083465576;central;2;1;0;22.8794711509732;174.67985886721942;131.9839537670609;23.715789380680597;94.053374055458;88.93082914289563;134.88442517344802;111.28322004775175;82.5283990556424;14.699278744796509;61.34616926785588;57.45515676605566;85.3950437971028
4;halton_13;13;0.2124478965997696;0.7740740180015564;1.1415624618530273;0.8507550954818726;2.021480083465576;lateral;3;-1;0;21.842618090016025;158.7398974471083;142.76979665211212;24.672757146229277;47.665881075151056;69.77196223939997;131.44411083117154;101.20956800732284;90.48218977178455;14.944839193072768;31.911639027589015;45.246595724295496;83.2200846055717
4;halton_13;13;0.2124478965997696;0.7740740180015564;1.1415624618530273;0.8507550954818726;2.021480083465576;posterior;4;0;-1;22.81571320399397;179.77153266734842;147.29110964146565;40.714720028985276;74.39741448915318;87.63598649181968;142.23621582466268;113.86055929739085;92.22348931212589;24.89054879895192;48.82966172497967;56.52333394894012;89.30975558769666
4;halton_14;14;0.28021156787872314;1.5774073600769043;1.8965625762939453;1.0935837030410767;0.15270401537418365;reference;0;0;0;56.969664427908654;207.54351136897;172.92850304520243;38.9666719293607;77.327868424976;95.98796824724012;167.9156634273326;247.99187399995114;202.93361031967356;43.91052563955086;98.32024668013692;117.85116129634761;198.28342772648318
4;halton_14;14;0.28021156787872314;1.5774073600769043;1.8965625762939453;1.0935837030410767;0.15270401537418365;anterior;1;0;1;56.34150776051843;192.1466856085584;158.84863895954368;37.36710601276518;71.5853336252891;85.39528547804274;157.92156907279306;231.92008125949133;188.3952902941308;42.73158797323841;91.72029251355269;105.7051594820079;188.6728053227748
4;halton_14;14;0.28021156787872314;1.5774073600769043;1.8965625762939453;1.0935837030410767;0.15270401537418365;central;2;1;0;57.43850602233177;215.55990708960942;165.33851872481165;37.63105328725914;104.06054667355818;106.71799985434915;168.3376695376399;256.7251949311124;191.7956936814573;42.973230760085535;129.589950476321;130.35933628250828;198.22203895099733
4;halton_14;14;0.28021156787872314;1.5774073600769043;1.8965625762939453;1.0935837030410767;0.15270401537418365;lateral;3;-1;0;56.363760230473666;196.1936983050566;171.47294228566193;41.940032550777964;57.83695405343344;83.11075654034684;164.14024192748997;234.41543922878313;203.14590863226292;46.5765601537445;74.11068572635236;101.9927377764456;194.31895554384937
4;halton_14;14;0.28021156787872314;1.5774073600769043;1.8965625762939453;1.0935837030410767;0.15270401537418365;posterior;4;0;-1;57.335971604571846;223.23226381058404;178.74054840290157;69.53881998695077;79.53855838028522;104.67820060259304;179.87313703359803;263.1364082908025;207.1194148216436;79.12784949524448;100.0792885458072;126.98376844098134;209.4620152644497
4;halton_15;15;0.3479751944541931;2.3807408809661865;1.5190625190734863;1.3364121913909912;0.545304000377655;reference;0;0;0;27.777665321040377;148.86406713702635;123.97488588177754;26.55482860324815;57.434373963174295;71.02916747606224;118.80662499053417;245.79942624066936;199.89428287966308;41.214709509450906;102.47688999097923;121.44553152024184;193.02508761105597
4;halton_15;15;0.3479751944541931;2.3807408809661865;1.5190625190734863;1.3364121913909912;0.545304000377655;anterior;1;0;1;27.319336958833397;137.90269744176007;113.93798238387184;26.795279394469443;52.5254441534838;63.256981070346455;112.062533565446;230.37368414621434;186.1084505219739;42.09532123194336;94.61758597557112;109.17905632921172;184.61827227139045
4;halton_15;15;0.3479751944541931;2.3807408809661865;1.5190625190734863;1.3364121913909912;0.545304000377655;central;2;1;0;28.146229900129136;156.63117117905543;118.92786606269681;26.536797052851213;78.67137038805821;79.99178530389344;120.19838685866056;256.9230015616485;188.33302261218864;41.28291665649284;136.90679695836874;135.38106373603426;194.40867412171986
4;halton_15;15;0.3479751944541931;2.3807408809661865;1.5190625190734863;1.3364121913909912;0.545304000377655;lateral;3;-1;0;27.30162542002329;139.01646616859338;122.43268012337609;28.006505882525925;40.832850910923085;60.50033343525545;115.47719797114507;230.21330989258686;200.55225583279733;42.967544373838734;74.32887690804175;103.9179085229836;188.67650493142963
4;halton_15;15;0.3479751944541931;2.3807408809661865;1.5190625190734863;1.3364121913909912;0.545304000377655;posterior;4;0;-1;28.057396990098944;160.38517226459726;128.74219095791034;46.36544356264393;60.1385050769558;77.69390377255156;127.32666299219304;261.0258259865373;204.45777071510346;73.20309364625233;106.19844282899666;131.3412894707995;203.71057582035382
4;halton_16;16;0.4157388508319855;0.08975308388471603;2.2740626335144043;1.5792407989501953;0.9379040002822876;reference;0;0;0;32.201884863109285;321.4757126852526;261.2401839894924;73.86478662213968;133.84810375388614;157.0913376114725;255.4841122231073;80.79650485313753;67.29397866883447;15.980299008981527;29.751031441497638;35.9770291922579;66.74998232619592
4;halton_16;16;0.4157388508319855;0.08975308388471603;2.2740626335144043;1.5792407989501953;0.9379040002822876;anterior;1;0;1;31.41643581645181;304.6776118969361;245.525385866472;75.60133015493908;125.36033038700944;145.6431603549829;244.1095647638657;75.93690958237654;62.588806079045725;17.170748135490342;27.57076406039314;32.99689482505789;63.3537690346225
